date,rain_sum_7d,snow_var_7d,min_temp_2d,max_temp_2d,neg_rate_7d
2013-11-24,1.9,0.0,-2.8,-1.4,0.71
2013-11-25,1.9,0.0,-2.8,-1.4,0.71
2013-11-26,1.9,0.0,-2.8,-1.4,0.71
2013-11-27,1.9,0.0,-6.6,-2.8,0.71
2013-11-28,1.9,0.0,-6.6,2.8,0.71
2013-11-29,1.9,0.0,1.4,2.8,0.71
2013-11-30,1.9,0.0,-5.1,1.4,0.71
2013-12-01,1.9,0.0,-7.6,-5.1,0.71
2013-12-02,3.1,0.0,-7.6,-3.3,0.71
2013-12-03,3.3,0.0,-4.5,-3.3,0.71
2013-12-04,2.3,0.0,-4.5,2.0,0.71
2013-12-05,2.3,0.0,-3.5,2.0,0.57
2013-12-06,5.6,0.0,-3.5,-3.5,0.71
2013-12-07,9.6,0.0,-3.5,0.4,0.86
2013-12-08,8.7,0.0,-2.3,0.4,0.71
2013-12-09,7.5,0.0,-4.8,-2.3,0.71
2013-12-10,7.3,0.57,-8.9,-4.8,0.71
2013-12-11,9.7,0.95,-11.7,-8.9,0.71
2013-12-12,9.7,0.95,-11.7,1.4,0.86
2013-12-13,6.4,0.95,1.4,2.2,0.71
2013-12-14,2.4,0.95,-2.2,2.2,0.57
2013-12-15,2.4,0.95,-5.6,-2.2,0.71
2013-12-16,8.4,0.95,-5.6,-3.9,0.71
2013-12-17,9.7,0.57,-3.9,2.7,0.71
2013-12-18,7.3,0.0,2.6,2.7,0.57
2013-12-19,7.3,0.0,-0.1,2.6,0.43
2013-12-20,10.3,0.0,-0.1,1.4,0.57
2013-12-21,11.8,0.0,1.2,1.4,0.57
2013-12-22,14.3,0.0,1.2,2.6,0.43
2013-12-23,11.7,0.0,2.6,4.3,0.29
2013-12-24,14.4,0.0,1.8,4.3,0.14
2013-12-25,22.7,0.0,1.8,2.1,0.14
2013-12-26,31.0,0.0,2.1,4.0,0.14
2013-12-27,29.8,0.0,3.9,4.0,0.0
2013-12-28,30.3,0.0,2.9,3.9,0.0
2013-12-29,32.6,0.0,2.9,4.7,0.0
2013-12-30,29.9,0.0,4.4,4.7,0.0
2013-12-31,25.9,0.0,1.6,4.4,0.0
2014-01-01,18.6,0.0,0.5,1.6,0.0
2014-01-02,10.6,0.0,0.5,1.8,0.0
2014-01-03,8.8,0.0,0.3,1.8,0.0
2014-01-04,6.9,0.0,0.3,0.8,0.0
2014-01-05,5.3,0.0,0.8,1.2,0.0
2014-01-06,4.6,0.0,1.2,1.6,0.0
2014-01-07,5.4,0.0,1.2,1.6,0.0
2014-01-08,15.2,0.0,1.2,2.5,0.0
2014-01-09,16.8,0.0,2.1,2.5,0.0
2014-01-10,27.7,0.0,2.1,3.7,0.0
2014-01-11,30.5,0.0,0.2,3.7,0.0
2014-01-12,28.6,0.0,-4.4,0.2,0.0
2014-01-13,28.9,1.29,-9.0,-4.4,0.14
2014-01-14,28.1,3.0,-13.0,-9.0,0.29
2014-01-15,17.3,3.95,-16.2,-13.0,0.43
2014-01-16,15.7,4.14,-16.2,-14.9,0.57
2014-01-17,4.8,4.14,-14.9,-12.9,0.71
2014-01-18,1.9,2.95,-14.5,-12.9,0.86
2014-01-19,0.7,0.95,-15.3,-14.5,1.0
2014-01-20,0.5,0.81,-17.5,-15.3,1.0
2014-01-21,1.0,0.81,-17.5,-15.7,1.0
2014-01-22,1.0,0.95,-15.7,-13.2,1.0
2014-01-23,0.7,0.67,-15.6,-13.2,1.0
2014-01-24,0.7,0.57,-17.6,-15.6,1.0
2014-01-25,0.7,0.29,-19.9,-17.6,1.0
2014-01-26,0.6,0.48,-19.9,-17.2,1.0
2014-01-27,0.6,0.33,-17.2,-8.7,1.0
2014-01-28,0.1,0.14,-8.9,-8.7,1.0
2014-01-29,0.1,0.14,-9.1,-8.9,1.0
2014-01-30,0.1,0.14,-9.1,-8.7,1.0
2014-01-31,0.1,0.14,-11.7,-8.7,1.0
2014-02-01,16.4,0.14,-11.7,-11.0,1.0
2014-02-02,17.5,17.29,-11.0,-7.9,1.0
2014-02-03,18.6,28.81,-7.9,-5.1,1.0
2014-02-04,19.3,32.62,-5.1,-3.3,1.0
2014-02-05,19.5,31.67,-3.3,-0.7,1.0
2014-02-06,19.5,25.24,-4.8,-0.7,1.0
2014-02-07,19.6,14.95,-7.4,-4.8,1.0
2014-02-08,5.9,0.81,-7.4,-7.4,1.0
2014-02-09,8.2,0.95,-7.4,0.4,1.0
2014-02-10,7.9,2.95,0.4,0.8,0.86
2014-02-11,13.2,6.62,0.8,0.9,0.71
2014-02-12,15.2,6.14,0.0,0.9,0.57
2014-02-13,18.2,5.29,-0.2,0.0,0.43
2014-02-14,18.1,5.29,-0.2,0.5,0.43
2014-02-15,15.5,4.29,0.3,0.5,0.29
2014-02-16,13.3,2.57,-0.2,0.3,0.14
2014-02-17,14.2,2.29,-0.2,0.0,0.29
2014-02-18,9.6,4.0,0.0,1.1,0.29
2014-02-19,7.8,5.14,0.6,1.1,0.29
2014-02-20,4.8,4.0,-1.1,0.6,0.29
2014-02-21,5.4,4.24,-2.9,-1.1,0.29
2014-02-22,6.2,3.81,-4.7,-2.9,0.43
2014-02-23,6.5,3.24,-4.7,-0.4,0.57
2014-02-24,4.8,0.95,-0.4,1.2,0.57
2014-02-25,3.4,4.29,1.2,1.6,0.57
2014-02-26,3.0,6.29,0.4,1.6,0.57
2014-02-27,3.0,7.48,-1.3,0.4,0.57
2014-02-28,2.6,7.48,-1.3,0.5,0.57
2014-03-01,1.8,4.9,0.2,0.5,0.43
2014-03-02,0.3,2.29,-1.6,0.2,0.29
2014-03-03,3.7,-0.0,-1.6,0.2,0.29
2014-03-04,6.8,-0.0,0.2,0.2,0.29
2014-03-05,6.8,-0.0,0.2,0.4,0.29
2014-03-06,6.8,-0.0,0.3,0.4,0.29
2014-03-07,6.6,-0.0,-1.6,0.3,0.14
2014-03-08,9.6,-0.0,-1.6,0.1,0.29
2014-03-09,10.0,-0.0,0.1,0.6,0.29
2014-03-10,6.5,-0.0,0.5,0.6,0.14
2014-03-11,5.0,-0.0,0.5,2.4,0.14
2014-03-12,5.0,-0.0,1.3,2.4,0.14
2014-03-13,5.0,-0.0,0.0,1.3,0.14
2014-03-14,5.0,-0.0,0.0,1.1,0.14
2014-03-15,11.3,-0.0,0.9,1.1,0.0
2014-03-16,14.1,3.57,0.1,0.9,0.0
2014-03-17,14.2,5.95,-3.4,0.1,0.0
2014-03-18,12.6,8.24,-10.0,-3.4,0.14
2014-03-19,13.3,8.81,-10.0,-7.7,0.29
2014-03-20,13.3,7.67,-7.7,-5.3,0.43
2014-03-21,20.0,4.81,-9.5,-5.3,0.57
2014-03-22,11.1,1.81,-9.5,-1.6,0.71
2014-03-23,7.9,2.57,-1.6,0.7,0.86
2014-03-24,8.0,9.0,0.7,0.9,0.86
2014-03-25,8.0,14.14,0.6,0.9,0.71
2014-03-26,7.3,17.57,0.6,0.6,0.57
2014-03-27,7.3,19.29,0.0,0.6,0.43
2014-03-28,0.6,19.29,-2.7,0.0,0.29
2014-03-29,0.2,11.57,-2.7,-0.3,0.29
2014-03-30,0.2,-0.0,-1.2,-0.3,0.29
2014-03-31,0.0,-0.0,-1.5,-1.2,0.43
2014-04-01,0.0,-0.0,-2.2,-1.5,0.57
2014-04-02,0.0,-0.0,-3.2,-2.2,0.71
2014-04-03,0.0,-0.0,-5.2,-3.2,0.86
2014-04-04,0.0,-0.0,-5.2,0.2,1.0
2014-04-05,0.0,-0.0,-3.0,0.2,0.86
2014-04-06,0.9,-0.0,-3.0,-1.8,0.86
2014-04-07,3.3,-0.0,-1.8,1.8,0.86
2014-04-08,3.5,-0.0,1.8,2.2,0.71
2014-04-09,3.5,-0.0,-1.3,2.2,0.57
2014-04-10,3.5,-0.0,-1.5,-1.3,0.57
2014-04-11,3.5,-0.0,-1.5,0.0,0.57
2014-04-12,7.5,-0.0,0.0,2.1,0.57
2014-04-13,7.0,-0.0,2.1,2.4,0.43
2014-04-14,6.6,-0.0,2.4,3.3,0.29
2014-04-15,6.4,-0.0,3.3,3.3,0.29
2014-04-16,6.4,-0.0,0.4,3.3,0.29
2014-04-17,6.4,-0.0,-1.3,0.4,0.14
2014-04-18,6.4,-0.0,-1.3,1.6,0.14
2014-04-19,2.4,-0.0,1.6,4.7,0.14
2014-04-20,2.0,-0.0,3.7,4.7,0.14
2014-04-21,0.0,-0.0,3.4,3.7,0.14
2014-04-22,0.0,-0.0,3.4,3.5,0.14
2014-04-23,0.0,-0.0,3.5,4.6,0.14
2014-04-24,0.0,-0.0,3.1,4.6,0.14
2014-04-25,0.0,-0.0,-0.6,3.1,0.0
2014-04-26,0.0,-0.0,-0.6,0.9,0.14
2014-04-27,0.0,-0.0,0.9,3.4,0.14
2014-04-28,0.0,-0.0,3.4,5.2,0.14
2014-04-29,0.0,-0.0,4.7,5.2,0.14
2014-04-30,0.0,-0.0,4.7,6.3,0.14
2014-05-01,0.0,-0.0,1.2,6.3,0.14
2014-05-02,0.4,-0.0,1.2,2.7,0.14
2014-05-03,8.5,-0.0,-1.2,2.7,0.0
2014-05-04,9.7,-0.0,-1.2,-1.0,0.14
2014-05-05,14.1,-0.0,-1.0,2.1,0.29
2014-05-06,15.1,-0.0,1.0,2.1,0.29
2014-05-07,15.1,-0.0,-1.8,1.0,0.29
2014-05-08,16.9,-0.0,-1.8,-1.4,0.43
2014-05-09,24.4,-0.0,-1.4,4.4,0.57
2014-05-10,29.9,-0.0,4.4,5.4,0.57
2014-05-11,31.3,-0.0,5.4,5.6,0.43
2014-05-12,29.1,-0.0,5.6,8.2,0.29
2014-05-13,28.2,-0.0,7.8,8.2,0.29
2014-05-14,32.6,-0.0,7.6,7.8,0.29
2014-05-15,30.8,-0.0,7.3,7.6,0.14
2014-05-16,22.9,-0.0,5.3,7.3,0.0
2014-05-17,9.3,-0.0,5.0,5.3,0.0
2014-05-18,6.7,-0.0,3.7,5.0,0.0
2014-05-19,4.5,-0.0,3.7,6.4,0.0
2014-05-20,4.5,-0.0,6.4,14.4,0.0
2014-05-21,0.7,-0.0,12.4,14.4,0.0
2014-05-22,2.2,-0.0,12.2,12.4,0.0
2014-05-23,2.2,-0.0,10.3,12.2,0.0
2014-05-24,2.2,-0.0,10.3,11.4,0.0
2014-05-25,2.2,-0.0,11.4,17.3,0.0
2014-05-26,2.2,-0.0,17.3,17.4,0.0
2014-05-27,2.1,-0.0,12.9,17.4,0.0
2014-05-28,3.0,-0.0,5.8,12.9,0.0
2014-05-29,8.6,-0.0,5.1,5.8,0.0
2014-05-30,9.2,-0.0,5.1,6.9,0.0
2014-05-31,9.2,-0.0,6.9,9.9,0.0
2014-06-01,9.2,-0.0,9.7,9.9,0.0
2014-06-02,9.2,-0.0,8.3,9.7,0.0
2014-06-03,9.2,-0.0,8.3,11.2,0.0
2014-06-04,9.8,-0.0,11.2,13.9,0.0
2014-06-05,2.7,-0.0,13.7,13.9,0.0
2014-06-06,2.1,-0.0,13.7,15.8,0.0
2014-06-07,3.2,-0.0,14.8,15.8,0.0
2014-06-08,5.4,-0.0,12.9,14.8,0.0
2014-06-09,5.4,-0.0,11.6,12.9,0.0
2014-06-10,5.4,-0.0,11.6,11.7,0.0
2014-06-11,5.1,-0.0,11.7,14.4,0.0
2014-06-12,9.6,-0.0,12.6,14.4,0.0
2014-06-13,24.7,-0.0,12.1,12.6,0.0
2014-06-14,31.7,-0.0,11.4,12.1,0.0
2014-06-15,29.5,-0.0,11.4,12.1,0.0
2014-06-16,29.5,-0.0,6.7,12.1,0.0
2014-06-17,32.1,-0.0,6.7,8.6,0.0
2014-06-18,30.5,-0.0,3.3,8.6,0.0
2014-06-19,26.6,-0.0,3.3,4.3,0.0
2014-06-20,11.9,-0.0,4.3,8.7,0.0
2014-06-21,9.8,-0.0,7.3,8.7,0.0
2014-06-22,12.8,-0.0,5.5,7.3,0.0
2014-06-23,20.2,-0.0,5.5,6.6,0.0
2014-06-24,17.8,-0.0,5.9,6.6,0.0
2014-06-25,21.9,-0.0,5.9,7.8,0.0
2014-06-26,21.3,-0.0,7.8,9.2,0.0
2014-06-27,22.2,-0.0,9.2,9.5,0.0
2014-06-28,16.2,-0.0,8.3,9.5,0.0
2014-06-29,14.4,-0.0,8.3,10.6,0.0
2014-06-30,21.3,-0.0,10.6,11.9,0.0
2014-07-01,21.1,-0.0,11.8,11.9,0.0
2014-07-02,19.5,-0.0,11.8,12.2,0.0
2014-07-03,19.6,-0.0,10.7,12.2,0.0
2014-07-04,19.3,-0.0,10.7,10.9,0.0
2014-07-05,19.3,-0.0,10.9,13.1,0.0
2014-07-06,18.1,-0.0,11.2,13.1,0.0
2014-07-07,3.8,-0.0,11.2,11.5,0.0
2014-07-08,3.8,-0.0,11.5,16.3,0.0
2014-07-09,1.1,-0.0,16.3,17.7,0.0
2014-07-10,6.4,-0.0,15.2,17.7,0.0
2014-07-11,5.4,-0.0,15.2,15.2,0.0
2014-07-12,5.4,-0.0,9.3,15.2,0.0
2014-07-13,5.4,-0.0,9.3,11.9,0.0
2014-07-14,5.4,-0.0,11.9,18.5,0.0
2014-07-15,5.5,-0.0,17.4,18.5,0.0
2014-07-16,5.5,-0.0,16.0,17.4,0.0
2014-07-17,0.1,-0.0,15.3,16.0,0.0
2014-07-18,0.1,-0.0,14.1,15.3,0.0
2014-07-19,0.1,-0.0,14.1,15.7,0.0
2014-07-20,0.1,-0.0,15.7,15.7,0.0
2014-07-21,0.1,-0.0,15.3,15.7,0.0
2014-07-22,0.0,-0.0,15.3,15.3,0.0
2014-07-23,0.0,-0.0,14.9,15.3,0.0
2014-07-24,0.0,-0.0,14.9,18.7,0.0
2014-07-25,0.0,-0.0,17.7,18.7,0.0
2014-07-26,0.0,-0.0,17.0,17.7,0.0
2014-07-27,0.0,-0.0,17.0,19.7,0.0
2014-07-28,0.0,-0.0,18.7,19.7,0.0
2014-07-29,0.0,-0.0,18.7,19.5,0.0
2014-07-30,0.0,-0.0,19.5,20.4,0.0
2014-07-31,0.0,-0.0,17.9,20.4,0.0
2014-08-01,1.3,-0.0,17.9,20.1,0.0
2014-08-02,1.3,-0.0,18.3,20.1,0.0
2014-08-03,1.3,-0.0,18.1,18.3,0.0
2014-08-04,1.3,-0.0,18.1,18.3,0.0
2014-08-05,1.3,-0.0,18.3,21.8,0.0
2014-08-06,1.3,-0.0,20.8,21.8,0.0
2014-08-07,1.3,-0.0,20.2,20.8,0.0
2014-08-08,7.8,-0.0,18.6,20.2,0.0
2014-08-09,7.8,-0.0,17.0,18.6,0.0
2014-08-10,7.8,-0.0,15.6,17.0,0.0
2014-08-11,7.9,-0.0,15.6,16.4,0.0
2014-08-12,15.8,-0.0,16.4,19.2,0.0
2014-08-13,17.3,-0.0,18.7,19.2,0.0
2014-08-14,23.8,-0.0,13.6,18.7,0.0
2014-08-15,16.0,-0.0,12.5,13.6,0.0
2014-08-16,18.1,-0.0,12.5,12.5,0.0
2014-08-17,18.8,-0.0,12.5,14.3,0.0
2014-08-18,21.4,-0.0,11.5,14.3,0.0
2014-08-19,17.4,-0.0,11.5,14.3,0.0
2014-08-20,33.1,-0.0,12.3,14.3,0.0
2014-08-21,56.6,-0.0,11.4,12.3,0.0
2014-08-22,56.6,-0.0,11.0,11.4,0.0
2014-08-23,54.5,-0.0,11.0,12.0,0.0
2014-08-24,67.4,-0.0,11.6,12.0,0.0
2014-08-25,64.9,-0.0,11.3,11.6,0.0
2014-08-26,73.4,-0.0,11.3,11.5,0.0
2014-08-27,64.7,-0.0,11.5,12.5,0.0
2014-08-28,48.8,-0.0,11.3,12.5,0.0
2014-08-29,51.2,-0.0,11.3,12.3,0.0
2014-08-30,54.2,-0.0,10.1,12.3,0.0
2014-08-31,40.6,-0.0,10.0,10.1,0.0
2014-09-01,40.4,-0.0,9.2,10.0,0.0
2014-09-02,28.0,-0.0,8.2,9.2,0.0
2014-09-03,19.5,-0.0,6.8,8.2,0.0
2014-09-04,5.4,-0.0,6.8,12.7,0.0
2014-09-05,3.0,-0.0,12.7,12.7,0.0
2014-09-06,0.0,-0.0,12.7,14.1,0.0
2014-09-07,0.0,-0.0,9.4,14.1,0.0
2014-09-08,0.0,-0.0,8.7,9.4,0.0
2014-09-09,0.0,-0.0,8.7,9.8,0.0
2014-09-10,11.1,-0.0,9.8,15.0,0.0
2014-09-11,11.1,-0.0,10.0,15.0,0.0
2014-09-12,11.2,-0.0,10.0,11.1,0.0
2014-09-13,11.2,-0.0,11.1,12.9,0.0
2014-09-14,11.2,-0.0,11.3,12.9,0.0
2014-09-15,11.2,-0.0,7.1,11.3,0.0
2014-09-16,11.3,-0.0,7.1,8.6,0.0
2014-09-17,0.2,-0.0,5.5,8.6,0.0
2014-09-18,0.2,-0.0,5.5,6.7,0.0
2014-09-19,0.1,-0.0,6.7,7.2,0.0
2014-09-20,0.1,-0.0,7.2,9.1,0.0
2014-09-21,0.1,-0.0,9.1,9.9,0.0
2014-09-22,0.1,-0.0,9.9,13.5,0.0
2014-09-23,18.8,-0.0,6.4,13.5,0.0
2014-09-24,18.8,-0.0,2.6,6.4,0.0
2014-09-25,35.3,-0.0,-0.5,2.6,0.0
2014-09-26,36.4,-0.0,-0.5,7.6,0.14
2014-09-27,43.7,-0.0,7.6,10.8,0.14
2014-09-28,43.7,-0.0,8.2,10.8,0.14
2014-09-29,43.7,-0.0,8.2,9.8,0.14
2014-09-30,24.9,-0.0,9.3,9.8,0.14
2014-10-01,24.9,-0.0,5.7,9.3,0.14
2014-10-02,8.4,-0.0,1.7,5.7,0.14
2014-10-03,7.3,-0.0,1.7,2.6,0.0
2014-10-04,0.5,-0.0,2.6,9.4,0.0
2014-10-05,1.5,-0.0,9.4,9.8,0.0
2014-10-06,1.5,-0.0,6.0,9.8,0.0
2014-10-07,1.5,-0.0,5.9,6.0,0.0
2014-10-08,1.5,-0.0,5.9,7.1,0.0
2014-10-09,7.4,-0.0,6.8,7.1,0.0
2014-10-10,19.1,-0.0,6.8,9.8,0.0
2014-10-11,19.0,-0.0,9.8,10.5,0.0
2014-10-12,18.0,-0.0,8.9,10.5,0.0
2014-10-13,18.2,-0.0,5.4,8.9,0.0
2014-10-14,20.6,-0.0,5.4,6.9,0.0
2014-10-15,20.6,-0.0,6.9,7.6,0.0
2014-10-16,14.7,-0.0,3.0,7.6,0.0
2014-10-17,3.0,-0.0,1.0,3.0,0.0
2014-10-18,2.6,-0.0,-1.4,1.0,0.0
2014-10-19,5.9,-0.0,-4.3,-1.4,0.14
2014-10-20,18.3,-0.0,-4.3,1.1,0.29
2014-10-21,15.9,-0.0,1.1,5.2,0.29
2014-10-22,15.9,-0.0,-0.4,5.2,0.29
2014-10-23,15.9,-0.0,-3.6,-0.4,0.43
2014-10-24,15.9,-0.0,-4.2,-3.6,0.57
2014-10-25,15.9,-0.0,-4.2,-1.9,0.71
2014-10-26,12.6,-0.0,-1.9,1.2,0.71
2014-10-27,0.5,-0.0,1.2,4.3,0.57
2014-10-28,1.1,-0.0,4.3,8.0,0.57
2014-10-29,1.1,-0.0,8.0,9.8,0.57
2014-10-30,1.5,-0.0,8.1,9.8,0.43
2014-10-31,1.5,-0.0,3.5,8.1,0.29
2014-11-01,1.6,-0.0,1.0,3.5,0.14
2014-11-02,1.7,-0.0,-0.7,1.0,0.0
2014-11-03,10.8,-0.0,-0.7,2.0,0.14
2014-11-04,15.3,-0.0,2.0,7.8,0.14
2014-11-05,17.3,-0.0,7.8,8.1,0.14
2014-11-06,16.9,-0.0,1.6,8.1,0.14
2014-11-07,35.0,-0.0,0.4,1.6,0.14
2014-11-08,35.3,-0.0,0.4,1.4,0.14
2014-11-09,35.2,-0.0,0.8,1.4,0.14
2014-11-10,25.6,-0.0,-0.2,0.8,0.0
2014-11-11,21.7,-0.0,-0.2,4.5,0.14
2014-11-12,20.5,-0.0,4.5,5.9,0.14
2014-11-13,20.5,-0.0,5.1,5.9,0.14
2014-11-14,2.4,-0.0,2.6,5.1,0.14
2014-11-15,2.0,-0.0,1.6,2.6,0.14
2014-11-16,2.0,-0.0,0.7,1.6,0.14
2014-11-17,2.0,-0.0,0.6,0.7,0.14
2014-11-18,0.8,-0.0,0.6,1.8,0.0
2014-11-19,0.0,-0.0,1.6,1.8,0.0
2014-11-20,0.0,-0.0,0.4,1.6,0.0
2014-11-21,0.0,-0.0,-2.1,0.4,0.0
2014-11-22,6.8,-0.0,-2.1,-2.0,0.14
2014-11-23,6.8,3.57,-2.1,-2.0,0.29
2014-11-24,6.8,4.9,-2.4,-2.1,0.43
2014-11-25,7.2,4.9,-2.4,0.3,0.57
2014-11-26,9.0,4.9,0.3,1.1,0.57
2014-11-27,9.4,4.9,1.1,3.0,0.57
2014-11-28,9.9,4.9,3.0,3.0,0.57
2014-11-29,4.5,4.9,1.3,3.0,0.43
2014-11-30,5.7,2.29,0.3,1.3,0.29
2014-12-01,5.7,-0.0,-4.3,0.3,0.14
2014-12-02,5.3,-0.0,-5.0,-4.3,0.14
2014-12-03,3.5,-0.0,-5.0,-2.9,0.29
2014-12-04,3.1,-0.0,-2.9,1.2,0.43
2014-12-05,2.6,-0.0,1.2,1.8,0.43
2014-12-06,2.6,-0.0,-0.7,1.8,0.43
2014-12-07,5.8,-0.0,-0.7,0.9,0.57
2014-12-08,8.0,-0.0,0.9,2.0,0.57
2014-12-09,18.9,-0.0,1.4,2.0,0.43
2014-12-10,21.4,-0.0,1.4,1.8,0.29
2014-12-11,24.0,-0.0,1.8,1.8,0.14
2014-12-12,25.5,-0.0,1.2,1.8,0.14
2014-12-13,36.0,-0.0,1.1,1.2,0.14
2014-12-14,32.4,0.57,0.2,1.1,0.0
2014-12-15,30.2,0.95,-0.3,0.2,0.0
2014-12-16,24.0,0.95,-0.3,0.8,0.14
2014-12-17,27.2,0.95,0.6,0.8,0.14
2014-12-18,24.6,0.95,-0.4,0.6,0.14
2014-12-19,29.9,0.95,-1.9,-0.4,0.29
2014-12-20,21.0,0.95,-1.9,2.6,0.43
2014-12-21,20.2,0.57,0.2,2.6,0.43
2014-12-22,21.9,-0.0,-1.2,0.2,0.43
2014-12-23,26.8,0.57,-3.3,-1.2,0.43
2014-12-24,21.1,16.81,-8.7,-3.3,0.57
2014-12-25,26.5,22.81,-10.1,-8.7,0.71
2014-12-26,19.7,33.33,-13.0,-10.1,0.71
2014-12-27,17.7,32.29,-13.0,-12.9,0.71
2014-12-28,17.7,25.48,-12.9,-8.1,0.86
2014-12-29,16.0,13.48,-12.2,-8.1,1.0
2014-12-30,7.1,1.57,-17.0,-12.2,1.0
2014-12-31,17.9,1.95,-17.0,-16.4,1.0
2015-01-01,12.5,0.81,-16.4,0.7,1.0
2015-01-02,13.4,1.95,0.7,1.7,0.86
2015-01-03,17.4,12.62,1.7,3.2,0.71
2015-01-04,19.2,27.81,0.6,3.2,0.57
2015-01-05,19.2,35.81,-2.2,0.6,0.43
2015-01-06,18.5,33.9,-12.0,-2.2,0.43
2015-01-07,7.7,24.48,-15.5,-12.0,0.43
2015-01-08,8.7,9.29,-15.5,-11.9,0.43
2015-01-09,13.7,1.29,-11.9,-2.4,0.57
2015-01-10,8.8,1.14,-2.4,-0.3,0.71
2015-01-11,18.2,1.14,-2.6,-0.3,0.86
2015-01-12,18.8,17.14,-12.1,-2.6,1.0
2015-01-13,27.6,24.0,-13.5,-12.1,1.0
2015-01-14,31.1,49.9,-13.5,-10.4,1.0
2015-01-15,30.1,55.48,-10.4,0.4,1.0
2015-01-16,33.7,50.24,0.4,0.4,0.86
2015-01-17,35.4,42.62,0.1,0.4,0.71
2015-01-18,25.9,15.0,0.1,1.2,0.57
2015-01-19,25.3,24.14,0.9,1.2,0.43
2015-01-20,17.2,32.95,-1.9,0.9,0.29
2015-01-21,13.9,31.24,-3.6,-1.9,0.29
2015-01-22,13.9,29.95,-6.6,-3.6,0.29
2015-01-23,5.0,28.62,-9.3,-6.6,0.43
2015-01-24,3.7,2.62,-9.3,-7.6,0.57
2015-01-25,2.0,0.14,-7.6,-3.9,0.71
2015-01-26,2.0,0.33,-3.9,-1.5,0.86
2015-01-27,1.3,0.24,-1.5,-0.7,1.0
2015-01-28,2.3,0.29,-1.1,-0.7,1.0
2015-01-29,2.3,1.14,-1.2,-1.1,1.0
2015-01-30,1.9,1.0,-1.2,-0.3,1.0
2015-01-31,1.4,0.81,-0.5,-0.3,1.0
2015-02-01,19.5,0.57,-0.7,-0.5,1.0
2015-02-02,30.0,8.95,-0.7,0.1,1.0
2015-02-03,36.4,16.24,0.1,0.2,0.86
2015-02-04,35.8,21.48,-0.7,0.2,0.71
2015-02-05,35.8,24.9,-3.2,-0.7,0.71
2015-02-06,37.2,21.57,-3.2,-1.8,0.71
2015-02-07,37.2,14.24,-2.5,-1.8,0.71
2015-02-08,19.1,1.67,-2.5,-0.5,0.71
2015-02-09,8.6,0.95,-5.2,-0.5,0.71
2015-02-10,3.1,0.81,-7.2,-5.2,0.86
2015-02-11,2.5,0.81,-7.2,0.3,1.0
2015-02-12,2.5,0.57,0.3,1.5,0.86
2015-02-13,0.9,0.57,0.8,1.5,0.71
2015-02-14,2.2,2.14,-1.0,0.8,0.57
2015-02-15,3.3,2.9,-1.0,-0.5,0.57
2015-02-16,3.3,3.48,-7.9,-0.5,0.57
2015-02-17,2.4,2.9,-8.2,-7.9,0.57
2015-02-18,4.2,1.57,-8.2,-3.7,0.57
2015-02-19,4.2,0.62,-3.7,-1.0,0.71
2015-02-20,4.8,0.14,-1.0,0.8,0.86
2015-02-21,5.8,1.57,0.8,2.0,0.86
2015-02-22,9.2,6.14,0.4,2.0,0.71
2015-02-23,14.1,9.0,0.4,1.2,0.57
2015-02-24,17.9,11.33,0.6,1.2,0.43
2015-02-25,17.6,11.33,0.5,0.6,0.29
2015-02-26,17.6,10.29,0.5,1.9,0.14
2015-02-27,17.1,8.57,0.0,1.9,0.0
2015-02-28,14.8,8.57,-1.0,0.0,0.0
2015-03-01,10.3,9.24,-1.0,0.0,0.14
2015-03-02,5.4,9.67,0.0,0.9,0.14
2015-03-03,9.3,8.14,0.9,1.8,0.14
2015-03-04,14.3,3.57,0.5,1.8,0.14
2015-03-05,15.7,1.67,0.3,0.5,0.14
2015-03-06,15.6,0.95,0.2,0.3,0.14
2015-03-07,20.3,0.57,0.2,0.4,0.14
2015-03-08,20.6,-0.0,-0.1,0.4,0.0
2015-03-09,20.6,-0.0,-0.1,3.0,0.14
2015-03-10,12.9,-0.0,3.0,4.3,0.14
2015-03-11,6.7,-0.0,0.7,4.3,0.14
2015-03-12,5.3,-0.0,0.7,2.2,0.14
2015-03-13,5.3,-0.0,-2.4,2.2,0.14
2015-03-14,0.6,-0.0,-2.7,-2.4,0.29
2015-03-15,0.3,-0.0,-2.7,-2.0,0.43
2015-03-16,0.3,-0.0,-2.0,-1.5,0.43
2015-03-17,0.3,-0.0,-1.5,-1.3,0.57
2015-03-18,0.0,-0.0,-1.3,-1.2,0.71
2015-03-19,0.0,-0.0,-2.4,-1.2,0.86
2015-03-20,0.0,-0.0,-2.7,-2.4,1.0
2015-03-21,0.0,-0.0,-2.7,1.3,1.0
2015-03-22,0.0,-0.0,-2.9,1.3,0.86
2015-03-23,0.0,-0.0,-8.9,-2.9,0.86
2015-03-24,1.9,-0.0,-8.9,-0.1,0.86
2015-03-25,1.9,-0.0,-0.1,2.6,0.86
2015-03-26,2.6,-0.0,-1.6,2.6,0.71
2015-03-27,2.6,-0.0,-3.1,-1.6,0.71
2015-03-28,7.0,-0.0,-3.1,0.8,0.71
2015-03-29,8.3,-0.0,0.8,2.4,0.71
2015-03-30,11.6,-0.0,1.3,2.4,0.57
2015-03-31,32.2,-0.0,0.3,1.3,0.43
2015-04-01,32.6,1.29,0.3,0.5,0.29
