,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
2805,10.0,-1.0,16.5,20.3,14.1,14.0
2806,3.3,-1.0,17.6,22.5,13.4,12.6
2807,-1.0,-1.0,18.0,21.7,15.3,12.4
2808,0.2,-1.0,18.0,22.4,15.2,12.6
2809,0.2,-1.0,15.0,20.3,14.4,13.1
2810,0.0,-1.0,14.6,20.1,9.1,5.4
2811,0.0,-1.0,15.7,21.3,8.0,3.5
2812,-1.0,-1.0,17.9,22.7,10.3,6.3
2813,13.0,-1.0,15.9,19.4,14.3,13.1
2814,4.0,-1.0,18.5,21.2,15.8,15.6
2815,0.8,-1.0,17.7,22.1,15.1,15.0
2816,0.0,-1.0,17.7,21.8,15.4,14.4
2817,0.0,-1.0,17.6,21.9,12.6,8.4
2818,0.0,-1.0,18.0,22.1,15.4,13.8
2819,4.8,-1.0,18.8,24.6,13.2,10.4
2820,5.2,-1.0,18.0,21.2,16.3,15.3
2821,0.2,-1.0,15.8,19.1,12.8,12.0
2822,14.5,-1.0,16.9,21.6,13.1,10.1
2823,7.9,-1.0,17.5,19.9,15.4,15.0
2824,12.4,-1.0,15.0,18.2,14.1,12.7
2825,12.0,-1.0,14.6,17.4,12.9,12.7
2826,-1.0,-1.0,15.6,19.0,13.6,11.6
2827,11.7,-1.0,14.4,20.0,12.0,7.4
2828,-1.0,-1.0,14.2,17.8,10.9,8.7
2829,0.0,-1.0,12.4,15.8,11.0,10.9
2830,9.6,-1.0,11.9,15.2,8.8,7.5
2831,30.5,-1.0,12.1,12.7,10.7,10.1
2832,5.4,-1.0,13.5,15.8,12.1,11.7
2833,-1.0,-1.0,13.2,14.6,12.2,11.9
2834,-1.0,-1.0,16.6,20.9,13.3,12.7
2835,0.0,-1.0,16.3,20.1,12.5,10.9
2836,0.0,-1.0,15.6,20.7,11.6,9.0
2837,0.0,-1.0,14.8,20.7,8.8,4.8
2838,0.0,-1.0,12.1,16.6,9.7,5.9
2839,1.3,-1.0,11.0,15.1,6.3,3.6
2840,1.4,-1.0,10.0,14.4,6.7,6.9
2841,-1.0,-1.0,8.9,14.1,5.2,2.0
2842,0.1,-1.0,9.2,14.2,2.8,-1.1
2843,-1.0,-1.0,12.6,17.2,9.5,7.0
2844,0.1,-1.0,11.7,15.6,5.3,0.3
2845,-1.0,-1.0,14.4,17.7,12.3,9.5
2846,-1.0,-1.0,15.0,20.3,12.2,8.6
2847,-1.0,-1.0,13.0,15.3,10.3,6.8
2848,2.4,-1.0,14.3,17.1,12.4,10.7
2849,13.6,-1.0,14.2,15.5,12.5,12.6
2850,0.5,-1.0,12.9,15.4,9.3,13.0
2851,-1.0,-1.0,9.6,13.3,7.5,6.0
2852,-1.0,-1.0,7.7,10.3,4.3,0.7
2853,-1.0,-1.0,8.0,10.1,6.8,6.3
2854,0.4,-1.0,8.5,11.0,6.2,4.8
2855,0.3,-1.0,8.6,11.1,6.5,5.7
2856,-1.0,-1.0,8.1,10.3,7.5,7.0
2857,-1.0,-1.0,7.6,10.3,6.4,6.1
2858,-1.0,-1.0,6.2,8.8,4.5,3.5
2859,-1.0,-1.0,5.9,11.3,0.8,-2.3
2860,17.1,-1.0,8.6,10.8,3.9,-1.1
2861,4.6,-1.0,8.4,9.3,7.7,7.3
2862,-1.0,-1.0,9.9,14.1,7.7,6.8
2863,-1.0,-1.0,10.2,15.4,6.8,4.0
2864,-1.0,-1.0,8.3,13.2,3.4,-1.0
2865,-1.0,-1.0,8.7,11.8,4.4,-1.3
2866,-1.0,-1.0,9.9,11.0,7.9,2.9
2867,1.0,-1.0,9.8,10.6,9.4,8.9
2868,0.3,-1.0,9.7,11.0,8.1,6.4
2869,-1.0,-1.0,10.8,12.9,9.4,8.1
2870,-1.0,-1.0,11.1,13.2,8.8,6.0
2871,-1.0,-1.0,11.8,14.4,8.9,7.2
2872,5.3,-1.0,10.7,12.7,9.6,10.4
2873,-1.0,-1.0,12.1,13.9,10.3,8.6
2874,0.5,-1.0,10.9,13.2,9.8,8.9
2875,0.2,-1.0,11.4,12.7,10.5,9.8
2876,0.5,-1.0,11.5,13.4,10.9,10.5
2877,0.7,-1.0,11.1,12.2,10.4,10.3
2878,15.0,-1.0,10.2,12.2,8.4,9.0
2879,3.8,-1.0,8.4,11.2,6.9,6.8
2880,-1.0,-1.0,6.6,10.2,4.6,3.9
2881,0.2,-1.0,6.4,9.6,1.5,-2.7
2882,5.0,-1.0,8.3,10.1,7.6,6.6
2883,0.3,-1.0,5.9,9.7,3.1,0.4
2884,-1.0,-1.0,5.2,9.4,2.9,0.1
2885,0.0,-1.0,4.4,7.2,2.1,-0.9
2886,2.1,-1.0,2.5,6.1,-2.1,-5.3
2887,20.6,-1.0,8.1,11.1,4.5,2.5
2888,12.0,-1.0,10.4,12.4,9.2,6.9
2889,3.5,-1.0,5.6,10.7,4.6,5.0
2890,0.2,-1.0,1.9,4.7,0.6,0.5
2891,2.5,-1.0,2.1,5.8,-3.5,-6.4
2892,-1.0,-1.0,8.9,10.6,5.8,5.2
2893,2.1,-1.0,8.2,9.5,6.1,2.3
2894,7.5,-1.0,7.8,9.3,6.2,3.4
2895,1.8,-1.0,8.2,10.6,4.3,-0.8
2896,-1.0,-1.0,9.8,10.9,8.3,9.2
2897,-1.0,-1.0,8.7,9.4,7.3,5.8
2898,-1.0,-1.0,8.7,9.6,7.1,6.2
2899,-1.0,-1.0,8.7,10.4,7.2,1.9
2900,-1.0,-1.0,7.2,8.4,6.0,3.2
2901,5.9,-1.0,7.2,7.8,6.4,4.9
2902,6.6,-1.0,7.9,9.4,7.0,7.2
2903,9.8,-1.0,6.6,8.7,5.1,1.3
2904,0.6,-1.0,4.4,7.7,2.3,1.4
2905,3.5,-1.0,2.9,4.2,1.3,-2.9
2906,-1.0,-1.0,0.9,2.8,-1.5,0.2
2907,5.1,-1.0,0.4,4.9,-5.7,-9.8
2908,2.5,-1.0,7.7,9.1,4.1,3.5
2909,-1.0,-1.0,5.9,9.1,2.9,-0.5
2910,-1.0,-1.0,5.4,7.5,4.4,3.2
2911,-1.0,-1.0,2.0,5.5,-1.1,-6.0
2912,-1.0,-1.0,0.5,3.5,-2.1,-2.4
2913,-1.0,-1.0,0.9,3.7,-3.6,-5.9
2914,0.9,-1.0,5.7,6.6,3.6,3.5
2915,3.3,-1.0,5.5,6.2,4.8,3.8
2916,2.7,-1.0,4.1,5.8,1.6,4.6
2917,2.1,-1.0,2.5,3.9,0.2,-2.6
2918,-1.0,-1.0,3.3,5.3,1.3,-0.1
2919,-1.0,-1.0,-0.3,2.9,-1.5,-5.9
2920,1.2,-1.0,-2.2,0.0,-5.4,-8.5
2921,0.4,-1.0,0.4,2.8,-1.6,-8.3
2922,1.6,-1.0,2.7,4.8,-2.0,-2.4
2923,3.2,-1.0,4.4,6.5,-0.2,-2.4
2924,-1.0,-1.0,-1.8,3.5,-4.5,-4.6
2925,-1.0,-1.0,-7.1,-4.4,-8.2,-9.5
2926,-1.0,-1.0,-6.4,-5.6,-7.3,-7.8
2927,0.7,2.0,-5.3,-4.5,-6.5,-6.2
2928,0.1,2.0,-8.9,-5.7,-9.8,-9.3
2929,0.0,1.0,-7.2,-4.5,-10.4,-11.1
2930,-1.0,1.0,-8.4,-6.7,-11.3,-15.8
2931,0.3,1.0,-9.6,-7.3,-12.0,-11.7
2932,-1.0,1.0,-8.3,-4.6,-12.3,-7.5
2933,-1.0,1.0,-15.0,-11.1,-16.8,-15.7
2934,0.0,1.0,-13.0,-10.6,-16.9,-17.5
2935,-1.0,1.0,-14.2,-12.5,-16.0,-19.1
2936,-1.0,1.0,-15.4,-13.8,-18.0,-21.1
2937,0.0,1.0,-7.2,-3.5,-14.5,-15.3
2938,3.2,1.0,-2.2,-0.9,-4.8,-5.6
2939,4.8,1.0,0.1,0.7,-1.0,-1.2
2940,0.1,1.0,1.2,1.8,0.6,0.0
2941,2.1,1.0,1.2,1.9,0.0,-0.5
2942,7.0,1.0,2.4,3.3,1.6,1.1
2943,0.5,-1.0,2.7,4.5,0.0,-0.1
2944,-1.0,-1.0,3.0,4.5,2.1,1.5
2945,1.1,-1.0,0.8,3.3,-0.3,-0.9
2946,0.7,-1.0,2.2,4.0,-1.0,-2.6
2947,0.1,-1.0,0.1,4.1,-1.6,-0.9
2948,0.0,-1.0,-8.2,-1.6,-10.3,-9.1
2949,0.0,-1.0,-11.7,-7.7,-12.9,-12.2
2950,0.6,1.5,-11.5,-8.8,-13.3,-14.4
2951,3.6,4.0,-1.7,-0.7,-11.6,-14.1
2952,-1.0,7.0,-10.7,-0.8,-13.5,-10.8
2953,-1.0,5.0,-12.0,-8.0,-16.1,-18.2
2954,-1.0,5.0,-13.9,-7.6,-16.9,-16.7
2955,0.0,5.0,-13.2,-10.0,-15.1,-18.0
2956,0.0,5.0,-6.3,-1.3,-16.9,-18.9
2957,4.0,5.0,-3.8,-2.5,-5.2,-5.6
2958,5.3,8.0,-2.5,-1.9,-3.6,-3.8
2959,0.3,9.0,0.0,2.2,-1.9,-2.0
2960,-1.0,9.0,-5.2,-0.9,-9.4,-4.0
2961,4.6,9.0,-5.4,-2.9,-11.1,-17.0
2962,3.7,13.0,-2.2,-1.6,-3.2,-3.4
2963,4.9,13.0,0.1,2.3,-1.7,-1.4
2964,10.4,13.0,-0.3,0.7,-1.4,-4.6
2965,-1.0,25.0,-6.3,-0.3,-9.1,-9.433333333333334
2966,-1.0,22.0,-8.2,-6.2,-10.2,-14.266666666666667
2967,3.9,21.0,-7.3,-3.0,-12.9,-19.1
2968,-1.0,23.0,-4.4,-1.7,-5.5,-3.9
2969,0.0,21.0,-11.1,-5.4,-14.4,-10.8
2970,0.4,19.0,-11.1,-5.4,-18.3,-23.8
2971,0.5,21.0,-0.7,1.6,-5.5,-5.9
2972,0.0,19.0,4.3,6.5,1.1,0.8
2973,-1.0,16.0,2.3,6.1,0.8,0.8
2974,-1.0,16.0,-0.4,2.6,-3.0,-1.7
2975,6.1,16.0,0.4,2.4,-3.3,-5.9
2976,3.1,15.0,-2.0,1.9,-4.2,-4.4
2977,0.0,19.0,-3.4,0.5,-6.9,-6.9
2978,5.5,19.0,1.2,2.9,-1.9,-3.5
2979,8.6,14.0,0.1,2.9,-1.1,0.0
2980,0.6,18.0,-2.2,-1.1,-2.8,-3.35
2981,0.2,18.0,-6.0,-2.3,-9.0,-6.7
2982,4.0,17.0,-2.0,1.4,-9.9,-13.0
2983,0.6,18.0,1.7,2.5,1.1,0.8
2984,0.0,16.0,-1.2,2.5,-3.7,-4.4
2985,4.4,16.0,-1.4,0.4,-6.0,-10.9
2986,9.2,18.0,0.6,1.3,0.1,-0.1
2987,0.2,22.0,-0.6,0.5,-2.2,-0.9
2988,23.5,22.0,-2.1,0.6,-7.4,-10.8
2989,6.3,37.0,-1.9,-0.1,-3.4,-0.9
2990,1.6,41.0,-5.4,-3.4,-5.7,-4.6000000000000005
2991,0.3,40.0,-8.0,-5.4,-9.3,-8.3
2992,0.0,40.0,-8.4,-5.9,-9.9,-11.7
2993,0.2,39.0,-9.1,-6.6,-11.7,-18.4
2994,14.5,39.0,-4.4,-2.4,-8.9,-11.4
2995,8.0,47.0,-0.8,0.5,-3.1,-3.2
2996,4.0,51.0,0.5,1.5,-2.3,-2.9
2997,0.1,49.0,0.5,1.4,-0.4,-0.4
2998,4.0,47.0,-0.7,0.6,-3.0,-3.1
2999,2.2,50.0,0.0,1.8,-3.7,-9.3
3000,0.0,48.0,0.2,2.6,-1.9,-5.2
3001,-1.0,47.0,-2.3,1.3,-4.8,-8.5
3002,1.0,47.0,-1.2,1.7,-5.9,-9.1
3003,3.5,47.0,1.1,2.1,0.2,-1.6
3004,9.1,45.0,1.2,2.0,0.2,0.3
3005,8.6,43.0,1.5,2.1,0.4,0.5
3006,9.2,41.0,1.7,2.2,1.3,0.3
3007,19.3,43.0,0.9,2.8,0.0,0.0
3008,-1.0,40.0,-0.7,0.6,-1.9,-3.1
3009,0.9,40.0,-0.3,1.1,-2.2,-6.4
3010,-1.0,40.0,-1.3,1.6,-3.5,-7.3
3011,35.4,40.0,-0.7,-0.2,-3.6,-9.4
3012,1.4,65.0,-3.2,0.1,-5.4,-1.7
3013,0.0,65.0,-7.8,-4.3,-13.4,-19.1
3014,0.3,64.0,1.6,2.8,-5.4,-9.6
3015,5.5,56.0,1.3,2.9,0.4,0.5
3016,-1.0,55.0,-1.6,1.7,-3.4,-6.4
3017,-1.0,55.0,-0.6,2.6,-7.1,-15.9
3018,-1.0,54.0,0.7,5.5,-1.7,-7.0
3019,-1.0,54.0,1.1,3.8,-1.5,-6.8
3020,-1.0,55.0,0.9,2.9,-0.5,-2.1
3021,-1.0,54.0,0.4,5.1,-3.6,-8.3
3022,-1.0,54.0,-2.1,1.9,-5.6,-10.3
3023,-1.0,53.0,-2.9,1.5,-8.9,-16.8
3024,-1.0,54.0,0.2,4.7,-3.5,-7.2
3025,1.0,54.0,-0.6,1.2,-2.7,-5.5
3026,5.4,55.0,-2.8,-1.9,-3.9,-4.3
3027,-1.0,60.0,-3.3,-1.7,-5.1,-7.35
3028,-1.0,60.0,-1.4,1.2,-4.8,-10.4
3029,-1.0,59.0,1.4,5.2,-0.8,-2.1
3030,-1.0,58.0,1.5,6.5,-2.8,-5.8
3031,-1.0,57.0,1.7,7.5,-4.8,-9.0
3032,-1.0,57.0,3.7,10.5,-2.1,-8.8
3033,-1.0,57.0,1.4,8.6,-4.5,-9.7
3034,-1.0,58.0,0.5,6.1,-4.0,-8.7
3035,-1.0,58.0,1.5,7.5,-4.5,-8.6
3036,0.0,57.0,2.3,5.2,-0.2,-5.4
3037,-1.0,55.0,2.2,6.2,-0.1,0.0
3038,-1.0,54.0,5.9,14.9,-0.9,-2.3
3039,-1.0,53.0,5.2,11.4,0.3,-3.2
3040,-1.0,52.0,2.6,7.8,-1.8,-3.5
3041,-1.0,52.0,2.6,7.1,-0.3,-2.2
3042,0.6,50.0,5.3,11.0,-0.8,-1.6
3043,0.3,47.0,4.7,6.5,2.8,0.0
3044,0.2,46.0,0.9,6.5,-1.7,0.1
3045,4.8,45.0,-1.8,1.0,-5.4,-7.7
3046,0.0,50.0,2.7,6.8,-2.0,-6.95
3047,-1.0,45.0,-3.3,0.2,-4.8,-6.2
3048,2.2,45.0,-3.0,1.7,-6.6,-9.7
3049,0.4,46.0,-2.4,2.6,-7.8,-12.4
3050,-1.0,45.0,-1.5,3.6,-6.7,-10.7
3051,-1.0,44.0,-1.5,2.9,-6.5,-11.2
3052,0.0,44.0,0.8,5.3,-3.6,-7.3
3053,12.0,43.0,1.1,3.1,0.1,-2.7
3054,6.7,44.0,-0.9,1.9,-2.9,0.0
3055,0.1,46.0,-1.0,2.0,-5.3,-0.55
3056,7.7,46.0,0.8,1.6,-0.4,-1.1
3057,1.5,42.0,3.3,6.9,0.7,0.5
3058,3.0,39.0,1.9,5.3,-0.2,-0.6
3059,-1.0,38.0,2.5,5.3,0.3,0.0
3060,-1.0,34.0,5.1,9.4,1.4,-0.9
3061,-1.0,31.0,4.0,8.5,-0.8,-5.0
3062,-1.0,28.0,4.8,10.8,-1.4,-4.4
3063,2.3,25.0,2.8,5.1,1.7,-2.1
3064,-1.0,23.0,4.1,7.9,1.2,-0.4
3065,-1.0,18.0,3.9,8.5,-0.5,-2.2
3066,-1.0,14.0,5.4,10.7,-1.5,-5.2
3067,-1.0,9.0,8.0,14.6,1.9,0.0
3068,-1.0,2.0,8.0,13.0,2.2,-2.2
3069,-1.0,-1.0,10.3,15.0,2.8,0.0
3070,-1.0,-1.0,9.7,13.9,5.7,4.1
3071,-1.0,-1.0,9.2,15.1,2.7,-1.2
3072,-1.0,-1.0,7.9,12.3,3.8,-1.0
3073,-1.0,-1.0,7.1,11.9,2.2,0.9
3074,-1.0,-1.0,7.1,13.5,3.3,3.0
3075,-1.0,-1.0,6.5,11.3,2.0,-1.4
3076,-1.0,-1.0,2.7,7.7,-1.6,-4.3
3077,1.4,-1.0,2.4,6.6,-2.5,-4.9
3078,-1.0,-1.0,3.6,8.5,-1.1,-2.7
3079,-1.0,-1.0,4.5,9.0,-2.3,-4.8
3080,0.4,-1.0,6.5,11.3,2.8,1.8
3081,0.0,-1.0,6.9,12.8,1.5,-1.0
3082,-1.0,-1.0,5.2,9.1,3.4,0.1
3083,-1.0,-1.0,5.3,10.7,-1.6,-3.9
3084,-1.0,-1.0,8.6,13.7,4.0,2.0
3085,-1.0,-1.0,10.1,17.4,4.6,1.9
3086,1.8,-1.0,7.3,11.6,5.3,2.0
3087,-1.0,-1.0,6.7,11.8,1.9,-0.1
3088,0.0,-1.0,7.2,13.4,1.1,-1.7
3089,8.2,-1.0,9.6,15.0,4.5,2.3
3090,0.3,-1.0,8.9,12.3,6.9,6.2
3091,0.3,-1.0,8.7,14.0,6.9,5.3
3092,0.9,-1.0,10.9,17.4,6.1,3.9
3093,-1.0,-1.0,9.9,15.7,4.6,-0.1
3094,-1.0,-1.0,10.3,15.3,4.9,3.1
3095,1.2,-1.0,10.8,16.3,6.4,4.4
3096,-1.0,-1.0,8.1,12.2,3.6,1.6
3097,-1.0,-1.0,12.4,19.6,4.7,0.2
3098,-1.0,-1.0,10.9,14.6,7.8,5.8
3099,-1.0,-1.0,9.3,12.0,6.3,2.5
3100,-1.0,-1.0,10.2,14.3,4.7,2.1
3101,-1.0,-1.0,9.9,13.9,6.4,1.6
3102,-1.0,-1.0,14.0,20.1,5.6,0.1
3103,-1.0,-1.0,15.2,20.5,7.1,2.5
3104,10.5,-1.0,14.1,18.9,8.0,2.3
3105,6.4,-1.0,10.8,15.1,9.0,10.1
3106,10.6,-1.0,9.4,11.5,8.3,8.1
3107,3.8,-1.0,10.5,13.8,8.1,8.2
3108,-1.0,-1.0,11.1,15.8,8.2,5.7
3109,2.5,-1.0,13.3,18.8,6.4,2.4
3110,3.8,-1.0,11.5,14.7,9.9,10.5
3111,10.5,-1.0,13.7,18.0,8.9,8.6
3112,14.2,-1.0,11.0,15.6,9.8,10.7
3113,0.0,-1.0,12.4,17.3,8.8,9.0
3114,0.4,-1.0,13.5,18.7,10.1,9.5
3115,-1.0,-1.0,14.8,19.2,10.8,8.3
3116,-1.0,-1.0,13.9,18.5,7.4,3.6
3117,2.3,-1.0,15.5,19.7,8.8,4.0
3118,-1.0,-1.0,15.2,19.6,12.3,7.9
3119,0.0,-1.0,15.9,20.6,11.8,8.3
3120,-1.0,-1.0,17.4,21.6,11.6,8.2
3121,-1.0,-1.0,18.5,23.0,13.9,9.7
3122,-1.0,-1.0,16.5,21.8,12.5,9.2
3123,-1.0,-1.0,15.2,18.6,12.2,9.5
3124,0.1,-1.0,15.5,19.6,11.1,7.2
3125,-1.0,-1.0,17.8,22.6,13.0,11.0
3126,-1.0,-1.0,16.8,22.1,11.4,8.7
3127,0.1,-1.0,17.1,22.9,12.2,7.4
3128,9.7,-1.0,13.9,16.1,12.7,8.3
3129,-1.0,-1.0,15.4,19.9,13.1,11.9
3130,2.4,-1.0,13.6,16.8,11.4,9.0
3131,-1.0,-1.0,15.3,19.6,9.4,5.5
3132,-1.0,-1.0,18.1,22.3,11.6,7.4
3133,-1.0,-1.0,17.9,22.3,14.7,11.5
3134,-1.0,-1.0,19.2,24.4,13.8,10.9
3135,-1.0,-1.0,21.7,26.6,14.8,10.9
3136,-1.0,-1.0,24.3,31.2,16.5,12.4
3137,-1.0,-1.0,25.8,31.0,19.3,14.6
3138,-1.0,-1.0,24.4,28.4,19.9,16.0
3139,-1.0,-1.0,22.6,26.6,19.7,18.2
3140,-1.0,-1.0,22.7,26.5,18.8,14.7
3141,-1.0,-1.0,23.4,27.0,18.5,13.5
3142,-1.0,-1.0,25.0,29.2,21.8,19.3
3143,-1.0,-1.0,22.4,26.3,18.6,17.3
3144,-1.0,-1.0,20.7,25.3,14.7,10.6
3145,0.1,-1.0,20.0,24.2,16.8,12.1
3146,-1.0,-1.0,18.0,21.9,15.3,11.5
3147,-1.0,-1.0,18.2,23.6,13.7,7.8
3148,-1.0,-1.0,17.6,21.9,11.5,6.9
3149,1.4,-1.0,17.3,21.8,16.2,15.0
3150,-1.0,-1.0,17.8,22.9,12.1,11.5
3151,-1.0,-1.0,19.4,25.3,12.7,8.9
3152,0.3,-1.0,20.5,25.4,15.9,13.6
3153,16.9,-1.0,20.1,24.2,18.7,18.0
3154,3.6,-1.0,17.8,22.2,14.9,15.2
3155,-1.0,-1.0,15.8,20.3,12.0,8.8
3156,0.9,-1.0,14.2,18.3,11.2,7.5
3157,7.6,-1.0,14.3,18.0,11.6,8.9
3158,0.2,-1.0,15.8,20.5,11.7,10.9
3159,6.4,-1.0,17.7,22.9,14.5,11.4
3160,-1.0,-1.0,19.2,25.0,11.3,8.6
3161,-1.0,-1.0,21.2,26.3,15.1,11.1
3162,1.2,-1.0,22.1,27.1,17.8,13.5
3163,-1.0,-1.0,19.7,23.2,17.4,16.8
3164,0.7,-1.0,17.6,21.2,15.4,14.0
3165,-1.0,-1.0,19.5,24.5,14.4,11.8
3166,3.7,-1.0,19.4,24.6,17.2,16.1
3167,-1.0,-1.0,17.6,21.1,16.3,14.8
3168,0.6,-1.0,16.3,20.6,13.6,12.5
3169,-1.0,-1.0,16.1,21.5,10.2,7.2
3170,1.4,-1.0,16.2,21.3,11.4,8.6
3171,3.5,-1.0,16.9,23.5,11.4,7.3
3172,-1.0,-1.0,17.7,23.0,11.0,7.2
3173,-1.0,-1.0,18.6,23.6,14.7,14.1
3174,-1.0,-1.0,18.2,23.1,10.9,5.5
3175,-1.0,-1.0,21.9,27.4,17.5,14.5
3176,0.2,-1.0,23.4,29.4,18.8,14.8
3177,2.0,-1.0,18.6,23.4,16.0,17.4
3178,-1.0,-1.0,16.9,22.0,12.3,8.3
3179,25.6,-1.0,15.7,20.7,12.8,7.8
3180,-1.0,-1.0,17.6,22.8,11.0,7.2
3181,-1.0,-1.0,18.1,22.9,11.4,6.5
3182,-1.0,-1.0,19.3,24.1,16.9,14.6
3183,-1.0,-1.0,19.8,24.9,15.9,13.3
3184,-1.0,-1.0,19.8,25.4,15.5,12.3
3185,-1.0,-1.0,19.4,23.8,15.2,10.4
3186,-1.0,-1.0,21.0,25.3,13.5,9.7
3187,-1.0,-1.0,23.4,27.4,19.6,15.1
3188,0.2,-1.0,22.7,26.7,20.2,17.0
3189,-1.0,-1.0,23.4,27.3,20.0,16.7
3190,-1.0,-1.0,25.0,29.8,22.0,18.1
3191,-1.0,-1.0,23.3,25.7,21.2,18.7
3192,0.6,-1.0,21.3,23.8,19.4,16.4
3193,3.8,-1.0,18.9,23.2,14.2,14.9
3194,-1.0,-1.0,20.1,24.8,14.3,10.4
3195,0.1,-1.0,21.1,25.8,19.0,17.2
3196,-1.0,-1.0,17.3,19.6,15.8,16.1
3197,-1.0,-1.0,16.9,18.9,15.8,16.0
3198,-1.0,-1.0,18.9,23.6,12.9,8.9
3199,13.1,-1.0,22.0,28.9,16.3,11.7
3200,-1.0,-1.0,15.6,20.6,14.8,14.6
3201,-1.0,-1.0,14.7,19.2,11.4,9.8
3202,0.0,-1.0,10.6,14.6,9.2,7.3
3203,-1.0,-1.0,10.5,15.0,6.3,4.7
3204,-1.0,-1.0,9.5,15.5,4.7,2.0
3205,-1.0,-1.0,8.3,13.4,3.7,-0.9
3206,-1.0,-1.0,9.3,14.4,4.4,0.3
3207,-1.0,-1.0,9.2,12.3,6.6,3.1
3208,-1.0,-1.0,11.7,17.3,4.7,0.2
3209,-1.0,-1.0,10.5,14.7,8.0,6.0
3210,0.0,-1.0,8.7,14.4,2.3,-1.8
3211,-1.0,-1.0,11.3,15.1,5.2,-0.3
3212,-1.0,-1.0,11.7,16.6,4.0,-0.7
3213,-1.0,-1.0,10.9,17.2,4.2,-0.6
3214,-1.0,-1.0,11.2,17.0,5.0,0.0
3215,1.1,-1.0,12.3,14.4,10.7,5.3
3216,13.5,-1.0,12.3,13.4,11.5,10.9
3217,16.7,-1.0,12.6,15.3,10.6,9.1
3218,10.0,-1.0,11.1,14.4,9.6,9.3
3219,-1.0,-1.0,10.8,14.9,8.3,3.9
3220,-1.0,-1.0,11.2,16.3,7.9,4.9
3221,2.8,-1.0,11.3,15.2,9.5,8.8
3222,0.1,-1.0,10.5,13.9,8.9,7.3
3223,-1.0,-1.0,8.9,13.4,4.8,3.3
3224,-1.0,-1.0,8.8,13.5,4.2,0.5
