,date,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
1227,2017-04-04,0.0,0.0,3.8,7.8,0.9,0.1
1228,2017-04-05,0.7,0.0,3.3,6.4,1.8,1.9
1229,2017-04-06,0.0,0.0,4.7,10.7,-1.0,-3.7
1230,2017-04-07,4.4,0.0,4.1,7.5,1.2,-2.5
1231,2017-04-08,0.0,0.0,3.3,7.7,-1.7,-3.5
1232,2017-04-09,0.0,0.0,3.7,6.6,1.3,-0.7
1233,2017-04-10,2.0,0.0,6.0,11.8,2.2,0.6
1234,2017-04-11,0.7,0.0,4.3,9.1,1.6,0.9
1235,2017-04-12,1.1,0.0,1.8,6.4,-2.6,-4.6
1236,2017-04-13,0.3,0.0,1.2,4.2,-0.7,-0.4
1237,2017-04-14,0.0,0.0,-0.5,2.5,-3.4,-5.2
1238,2017-04-15,0.0,0.0,-1.4,2.9,-5.1,-7.7
1239,2017-04-16,0.0,0.0,-1.7,1.2,-4.7,-8.6
1240,2017-04-17,0.0,0.0,0.6,4.0,-2.9,-5.8
1241,2017-04-18,0.0,0.0,0.3,3.6,-2.1,-5.2
1242,2017-04-19,0.0,0.0,1.2,5.4,-4.5,-10.4
1243,2017-04-20,5.1,0.0,2.5,7.2,-1.1,-4.2
1244,2017-04-21,0.0,0.0,5.7,11.1,1.0,0.4
1245,2017-04-22,2.1,0.0,3.1,8.3,0.1,-2.7
1246,2017-04-23,1.6,0.0,2.9,7.6,0.3,0.1
1247,2017-04-24,2.5,0.0,3.6,8.8,-1.2,-3.3
1248,2017-04-25,4.9,0.0,2.8,6.9,0.4,-3.5
1249,2017-04-26,0.3,0.0,3.2,7.6,0.3,-0.3
1250,2017-04-27,0.0,0.0,4.4,9.2,1.2,-0.1
1251,2017-04-28,0.0,0.0,4.1,9.4,-0.8,-5.7
1252,2017-04-29,9.9,0.0,2.3,5.6,0.1,-1.5
1253,2017-04-30,0.4,2.0,2.2,5.2,0.4,0.1
1254,2017-05-01,0.0,0.0,7.6,12.4,1.5,-0.5
1255,2017-05-02,0.0,0.0,9.4,16.0,1.3,-5.0
1256,2017-05-03,0.0,0.0,9.2,14.1,3.3,-0.9
1257,2017-05-04,0.0,0.0,6.7,11.2,3.0,0.2
1258,2017-05-05,0.0,0.0,10.1,18.0,1.4,-1.0
1259,2017-05-06,0.0,0.0,11.1,15.1,6.6,5.4
1260,2017-05-07,0.0,0.0,6.1,11.3,2.3,0.2
1261,2017-05-08,0.0,0.0,4.4,8.2,2.7,-0.6
1262,2017-05-09,0.2,0.0,1.5,5.1,0.3,-0.9
1263,2017-05-10,3.2,0.0,1.5,5.8,-2.0,-6.6
1264,2017-05-11,0.4,0.0,2.9,7.9,-2.1,-7.2
1265,2017-05-12,0.0,0.0,5.1,11.0,-1.8,-4.1
1266,2017-05-13,0.0,0.0,7.5,13.2,0.5,-5.4
1267,2017-05-14,0.0,0.0,9.8,14.5,2.2,-4.6
1268,2017-05-15,0.9,0.0,9.0,14.8,7.7,7.2
1269,2017-05-16,0.0,0.0,7.3,11.8,0.1,-3.8
1270,2017-05-17,0.7,0.0,9.4,13.4,5.6,-1.7
1271,2017-05-18,0.0,0.0,11.2,14.8,8.6,7.9
1272,2017-05-19,0.0,0.0,16.1,22.7,9.3,5.3
1273,2017-05-20,0.0,0.0,16.9,21.4,14.8,12.2
1274,2017-05-21,0.0,0.0,14.7,18.5,9.7,4.5
1275,2017-05-22,0.0,0.0,14.6,19.8,9.0,5.8
1276,2017-05-23,0.0,0.0,13.3,18.8,8.5,4.8
1277,2017-05-24,0.0,0.0,12.4,16.9,9.5,7.5
1278,2017-05-25,0.0,0.0,14.1,20.5,8.7,2.5
1279,2017-05-26,3.6,0.0,14.1,19.8,7.6,5.2
1280,2017-05-27,0.0,0.0,9.6,16.7,6.8,3.0
1281,2017-05-28,1.0,0.0,13.2,17.8,7.9,4.8
1282,2017-05-29,0.0,0.0,14.1,19.4,12.2,11.9
1283,2017-05-30,5.4,0.0,9.6,13.3,4.4,-1.7
1284,2017-05-31,0.7,0.0,10.8,15.9,8.6,7.9
1285,2017-06-01,1.0,0.0,6.5,11.7,4.4,1.9
1286,2017-06-02,0.0,0.0,6.2,9.3,2.4,0.1
1287,2017-06-03,0.0,0.0,10.0,16.2,3.6,-0.5
1288,2017-06-04,0.0,0.0,9.9,15.9,5.1,0.2
1289,2017-06-05,4.1,0.0,10.4,12.3,9.1,6.6
1290,2017-06-06,0.0,0.0,14.5,20.0,8.3,4.2
1291,2017-06-07,1.3,0.0,16.4,20.9,9.0,3.8
1292,2017-06-08,26.5,0.0,12.3,18.3,10.9,11.2
1293,2017-06-09,0.0,0.0,14.0,18.7,10.9,11.0
1294,2017-06-10,0.0,0.0,16.3,20.4,10.2,5.5
1295,2017-06-11,5.3,0.0,16.8,21.9,13.3,10.3
1296,2017-06-12,18.6,0.0,12.6,16.2,11.4,10.5
1297,2017-06-13,0.6,0.0,12.6,18.6,10.9,11.2
1298,2017-06-14,0.0,0.0,14.8,20.3,6.6,3.1
1299,2017-06-15,0.0,0.0,15.1,20.2,8.7,3.5
1300,2017-06-16,0.0,0.0,18.4,22.9,11.5,7.4
1301,2017-06-17,0.0,0.0,19.3,24.5,13.7,8.9
1302,2017-06-18,0.0,0.0,16.9,19.8,13.9,9.1
1303,2017-06-19,4.7,0.0,17.8,22.7,14.8,13.3
1304,2017-06-20,2.7,0.0,12.7,18.2,10.8,8.4
1305,2017-06-21,5.2,0.0,12.4,18.1,9.2,7.9
1306,2017-06-22,1.4,0.0,12.2,17.4,8.7,6.6
1307,2017-06-23,0.0,0.0,10.8,15.4,6.5,3.9
1308,2017-06-24,4.5,0.0,12.9,17.1,9.0,3.8
1309,2017-06-25,0.0,0.0,14.0,17.4,10.8,11.0
1310,2017-06-26,0.0,0.0,13.5,16.1,11.4,10.4
1311,2017-06-27,0.4,0.0,13.7,17.5,11.3,9.2
1312,2017-06-28,0.0,0.0,15.3,20.2,10.0,8.5
1313,2017-06-29,0.0,0.0,16.3,20.3,8.4,3.6
1314,2017-06-30,0.0,0.0,17.2,19.8,14.2,13.1
1315,2017-07-01,0.1,0.0,14.1,18.2,13.2,12.9
1316,2017-07-02,0.0,0.0,16.4,19.6,13.4,12.6
1317,2017-07-03,2.2,0.0,14.5,17.5,13.2,11.5
1318,2017-07-04,0.9,0.0,14.1,18.5,11.5,9.3
1319,2017-07-05,0.0,0.0,14.0,17.8,12.2,11.9
1320,2017-07-06,0.0,0.0,11.5,16.7,8.3,5.9
1321,2017-07-07,0.0,0.0,14.7,20.2,7.8,4.3
1322,2017-07-08,0.3,0.0,16.1,22.1,11.1,5.5
1323,2017-07-09,0.0,0.0,17.4,21.7,12.4,9.3
1324,2017-07-10,0.0,0.0,18.0,22.3,12.0,6.9
1325,2017-07-11,7.8,0.0,16.8,18.9,14.8,9.8
1326,2017-07-12,0.0,0.0,16.8,21.1,15.0,15.3
1327,2017-07-13,4.2,0.0,14.7,19.5,12.8,10.2
1328,2017-07-14,0.0,0.0,15.3,20.8,10.2,9.5
1329,2017-07-15,0.0,0.0,16.7,22.4,8.6,3.7
1330,2017-07-16,0.0,0.0,18.0,22.9,10.9,6.9
1331,2017-07-17,2.7,0.0,15.4,18.8,13.2,8.1
1332,2017-07-18,4.6,0.0,15.0,20.1,11.0,6.5
1333,2017-07-19,0.3,0.0,13.7,16.6,10.2,6.6
1334,2017-07-20,1.4,0.0,14.6,19.3,12.1,11.8
1335,2017-07-21,0.0,0.0,15.8,21.1,9.5,5.9
1336,2017-07-22,3.3,0.0,15.6,21.1,9.8,6.2
1337,2017-07-23,0.0,0.0,16.9,21.7,10.6,7.6
1338,2017-07-24,0.0,0.0,15.7,18.7,11.1,7.6
1339,2017-07-25,0.0,0.0,16.1,20.6,13.2,11.0
1340,2017-07-26,0.0,0.0,17.2,22.5,12.4,9.8
1341,2017-07-27,2.4,0.0,19.0,23.1,13.8,10.7
1342,2017-07-28,0.0,0.0,19.1,24.3,16.6,15.9
1343,2017-07-29,0.0,0.0,17.8,21.9,15.7,12.0
1344,2017-07-30,0.9,0.0,18.3,22.7,13.5,8.3
1345,2017-07-31,0.1,0.0,17.8,22.3,15.1,10.4
1346,2017-08-01,12.3,0.0,18.9,23.2,15.6,12.8
1347,2017-08-02,2.9,0.0,17.5,21.9,15.5,14.3
1348,2017-08-03,10.3,0.0,18.2,22.0,15.3,13.3
1349,2017-08-04,19.6,0.0,16.6,20.4,14.5,11.9
1350,2017-08-05,0.0,0.0,17.1,20.2,15.0,14.2
1351,2017-08-06,11.0,0.0,16.0,20.5,14.5,13.5
1352,2017-08-07,11.0,0.0,15.2,18.8,13.9,13.4
1353,2017-08-08,0.0,0.0,17.2,21.9,11.8,7.1
1354,2017-08-09,0.1,0.0,18.3,22.4,13.2,8.6
1355,2017-08-10,0.0,0.0,18.7,22.3,17.1,15.2
1356,2017-08-11,0.0,0.0,18.1,22.3,13.7,10.1
1357,2017-08-12,9.4,0.0,19.6,25.0,15.5,11.6
1358,2017-08-13,0.2,0.0,17.4,20.9,16.1,15.4
1359,2017-08-14,0.0,0.0,16.1,21.0,10.0,7.2
1360,2017-08-15,0.0,0.0,16.4,20.7,11.8,6.9
1361,2017-08-16,0.0,0.0,17.6,20.8,12.2,7.1
1362,2017-08-17,0.3,0.0,19.0,22.7,16.8,14.3
1363,2017-08-18,0.0,0.0,18.0,21.1,16.0,14.0
1364,2017-08-19,1.7,0.0,18.2,22.2,15.7,15.2
1365,2017-08-20,0.0,0.0,17.4,20.0,15.8,14.9
1366,2017-08-21,0.0,0.0,16.2,19.1,14.7,10.0
1367,2017-08-22,0.0,0.0,14.9,18.6,12.0,9.0
1368,2017-08-23,0.0,0.0,13.5,17.3,9.9,6.1
1369,2017-08-24,0.0,0.0,12.9,18.3,10.3,9.3
1370,2017-08-25,2.7,0.0,11.2,14.1,8.1,4.7
1371,2017-08-26,0.7,0.0,10.4,16.0,6.7,3.7
1372,2017-08-27,0.0,0.0,10.7,15.2,6.0,2.7
1373,2017-08-28,0.0,0.0,12.0,16.8,8.8,5.0
1374,2017-08-29,0.0,0.0,14.4,17.7,7.7,2.2
1375,2017-08-30,1.9,0.0,16.8,19.4,14.8,14.1
1376,2017-08-31,2.0,0.0,17.2,19.1,14.9,14.9
1377,2017-09-01,0.0,0.0,15.1,18.0,12.5,14.8
1378,2017-09-02,0.0,0.0,12.9,15.7,9.4,4.9
1379,2017-09-03,0.1,0.0,12.9,15.9,11.9,11.3
1380,2017-09-04,0.0,0.0,11.9,16.0,8.4,7.4
1381,2017-09-05,0.0,0.0,11.4,15.1,8.6,7.2
1382,2017-09-06,0.0,0.0,10.4,14.6,4.9,1.3
1383,2017-09-07,0.7,0.0,10.3,12.2,9.4,7.6
1384,2017-09-08,6.1,0.0,10.6,13.5,7.9,6.4
1385,2017-09-09,15.9,0.0,13.1,14.6,11.1,8.8
1386,2017-09-10,3.9,0.0,14.6,16.1,13.9,13.5
1387,2017-09-11,16.4,0.0,14.6,17.5,12.3,8.8
1388,2017-09-12,0.1,0.0,14.9,17.9,13.1,8.4
1389,2017-09-13,1.1,0.0,14.4,17.5,12.7,9.3
1390,2017-09-14,15.4,0.0,12.9,15.2,11.7,7.3
1391,2017-09-15,0.2,0.0,12.2,16.3,10.5,10.8
1392,2017-09-16,2.1,0.0,12.1,17.2,9.1,7.2
1393,2017-09-17,0.0,0.0,9.9,14.9,5.9,1.6
1394,2017-09-18,0.0,0.0,8.7,12.2,4.1,0.6
1395,2017-09-19,0.5,0.0,9.0,10.6,7.7,6.1
1396,2017-09-20,0.6,0.0,9.2,12.9,5.7,2.7
1397,2017-09-21,1.2,0.0,12.4,15.1,9.6,7.9
1398,2017-09-22,0.8,0.0,11.5,13.3,10.1,10.0
1399,2017-09-23,0.0,0.0,12.8,15.2,10.5,8.4
1400,2017-09-24,0.0,0.0,12.5,16.3,10.0,4.2
1401,2017-09-25,0.0,0.0,12.6,16.7,8.6,2.9
1402,2017-09-26,0.0,0.0,12.0,13.5,9.7,3.6
1403,2017-09-27,0.0,0.0,12.1,14.3,10.2,11.2
1404,2017-09-28,0.0,0.0,10.1,12.4,8.2,3.4
1405,2017-09-29,0.0,0.0,8.9,14.6,4.0,0.6
1406,2017-09-30,0.1,0.0,8.8,10.1,7.3,7.6
1407,2017-10-01,0.0,0.0,9.1,9.9,7.9,7.6
1408,2017-10-02,6.4,0.0,9.2,10.1,8.4,8.5
1409,2017-10-03,21.5,0.0,8.3,9.1,7.1,6.7
1410,2017-10-04,12.7,0.0,11.2,13.5,9.0,8.7
1411,2017-10-05,0.6,0.0,8.8,10.6,8.2,6.1
1412,2017-10-06,0.7,0.0,7.7,11.2,4.4,1.3
1413,2017-10-07,11.7,0.0,8.1,10.8,6.5,5.0
1414,2017-10-08,14.1,0.0,9.3,10.0,7.2,5.1
1415,2017-10-09,18.3,0.0,8.6,9.7,7.4,7.8
1416,2017-10-10,24.2,0.0,8.1,9.0,7.4,7.1
1417,2017-10-11,1.5,0.0,6.9,8.3,6.4,6.4
1418,2017-10-12,18.1,0.0,6.0,8.7,1.3,-2.0
1419,2017-10-13,0.0,0.0,7.5,9.9,5.4,6.5
1420,2017-10-14,5.0,0.0,7.2,9.1,5.3,2.4
1421,2017-10-15,3.3,0.0,8.3,12.7,6.3,5.0
1422,2017-10-16,0.0,0.0,10.7,14.3,6.6,1.8
1423,2017-10-17,1.6,0.0,8.5,11.5,4.6,1.0
1424,2017-10-18,0.0,0.0,8.3,11.5,6.5,7.7
1425,2017-10-19,0.9,0.0,4.6,9.3,2.5,-0.2
1426,2017-10-20,0.0,0.0,2.0,7.0,-0.8,-4.8
1427,2017-10-21,0.0,0.0,0.2,6.2,-3.4,-6.1
1428,2017-10-22,0.0,0.0,0.1,3.0,-2.3,-5.9
1429,2017-10-23,0.0,0.0,1.3,3.6,-0.5,-3.2
1430,2017-10-24,0.0,0.0,0.8,3.5,-3.0,-6.3
1431,2017-10-25,8.5,0.0,2.1,3.8,0.9,-0.1
1432,2017-10-26,12.3,2.0,0.3,2.2,-1.1,0.1
1433,2017-10-27,2.0,7.0,-0.3,0.8,-1.3,-1.3
1434,2017-10-28,16.5,4.0,3.3,5.0,-1.0,-4.9
1435,2017-10-29,2.4,0.0,2.1,4.1,1.2,2.3
1436,2017-10-30,0.0,0.0,1.2,1.9,0.8,0.4
1437,2017-10-31,0.0,0.0,-0.4,2.6,-2.5,-2.4
1438,2017-11-01,0.0,0.0,0.1,2.9,-3.1,-6.6
1439,2017-11-02,0.1,0.0,0.1547945205479452,2.959360730593607,-3.0484018264840183,-6.8
1440,2017-11-03,0.3,0.0,0.2095890410958904,3.0187214611872144,-2.9968036529680364,-4.7
1441,2017-11-04,1.0,0.0,0.2643835616438356,3.0780821917808217,-2.945205479452055,0.5
1442,2017-11-05,0.2,0.0,0.3191780821917808,3.1374429223744293,-2.893607305936073,4.8
1443,2017-11-06,2.0,0.0,0.373972602739726,3.1968036529680366,-2.8420091324200913,6.9
1444,2017-11-07,0.0,0.0,0.4287671232876712,3.256164383561644,-2.7904109589041095,-1.1
1445,2017-11-08,0.2,0.0,0.4835616438356164,3.315525114155251,-2.738812785388128,0.4
1446,2017-11-09,9.3,0.0,0.5383561643835616,3.3748858447488583,-2.6872146118721463,4.2
1447,2017-11-10,3.6,0.0,0.5931506849315068,3.4342465753424656,-2.6356164383561644,4.3
1448,2017-11-11,16.7,0.0,0.647945205479452,3.493607305936073,-2.5840182648401826,3.9
1449,2017-11-12,2.2,0.0,0.7027397260273972,3.5529680365296805,-2.5324200913242008,0.7
1450,2017-11-13,0.0,0.0,0.7575342465753424,3.6123287671232873,-2.4808219178082194,1.0
1451,2017-11-14,2.1,0.0,0.8123287671232876,3.671689497716895,-2.4292237442922375,-2.7
1452,2017-11-15,1.1,0.0,0.8671232876712328,3.7310502283105023,-2.3776255707762557,-3.7
1453,2017-11-16,1.8,0.0,0.921917808219178,3.7904109589041095,-2.3260273972602743,0.3
1454,2017-11-17,2.0,0.0,0.9767123287671232,3.8497716894977168,-2.2744292237442925,-1.9
1455,2017-11-18,11.3,0.0,1.0315068493150685,3.909132420091324,-2.2228310502283106,1.2
1456,2017-11-19,10.4,0.0,1.0863013698630137,3.9684931506849312,-2.171232876712329,2.9
1457,2017-11-20,4.5,0.0,1.141095890410959,4.0278538812785385,-2.119634703196347,0.0
1458,2017-11-21,2.5,3.0,1.1958904109589041,4.087214611872146,-2.0680365296803656,-0.2
1459,2017-11-22,1.5,0.0,1.2506849315068493,4.146575342465753,-2.0164383561643837,-0.2
1460,2017-11-23,6.2,0.0,1.3054794520547945,4.205936073059361,-1.9648401826484019,-0.4
1461,2017-11-24,9.0,0.0,1.3602739726027397,4.2652968036529675,-1.9132420091324203,1.6
1462,2017-11-25,8.5,0.0,1.415068493150685,4.324657534246575,-1.8616438356164384,1.6
1463,2017-11-26,5.5,0.0,1.4698630136986301,4.384018264840183,-1.8100456621004568,0.0
1464,2017-11-27,4.7,0.0,1.5246575342465754,4.44337899543379,-1.758447488584475,-0.8
1465,2017-11-28,8.3,0.0,1.5794520547945206,4.502739726027397,-1.7068493150684934,3.5
1466,2017-11-29,2.1,0.0,1.6342465753424658,4.562100456621004,-1.6552511415525115,0.1
1467,2017-11-30,3.1,0.0,1.689041095890411,4.621461187214612,-1.60365296803653,2.2
1468,2017-12-01,3.4,0.0,1.7438356164383562,4.680821917808219,-1.552054794520548,0.0
1469,2017-12-02,5.3,5.0,1.7986301369863014,4.740182648401826,-1.5004566210045664,-2.7
1470,2017-12-03,7.2,0.0,1.8534246575342466,4.799543378995434,-1.4488584474885846,1.8
1471,2017-12-04,0.0,0.0,1.9082191780821918,4.858904109589041,-1.3972602739726028,-1.1
1472,2017-12-05,0.7,0.0,1.963013698630137,4.918264840182648,-1.3456621004566212,-3.2
1473,2017-12-06,0.0,0.0,2.017808219178082,4.977625570776255,-1.2940639269406393,-6.4
1474,2017-12-07,16.3,0.0,2.0726027397260274,5.036986301369863,-1.2424657534246577,-9.7
1475,2017-12-08,1.0,0.0,2.127397260273973,5.09634703196347,-1.1908675799086759,0.0
1476,2017-12-09,0.1,0.0,2.182191780821918,5.1557077625570775,-1.1392694063926943,2.6
1477,2017-12-10,0.0,0.0,2.2369863013698628,5.215068493150685,-1.0876712328767124,0.3
1478,2017-12-11,1.3,0.0,2.291780821917808,5.274429223744292,-1.0360730593607306,-0.1
1479,2017-12-12,35.0,0.0,2.3465753424657536,5.333789954337899,-0.9844748858447492,-0.6
1480,2017-12-13,4.2,5.0,2.4013698630136986,5.3931506849315065,-0.9328767123287673,-0.7
1481,2017-12-14,5.2,4.0,2.4561643835616436,5.452511415525114,-0.8812785388127855,0.2
1482,2017-12-15,10.0,10.0,2.510958904109589,5.511872146118721,-0.8296803652968037,-0.4
1483,2017-12-16,1.3,6.0,2.5657534246575344,5.571232876712329,-0.7780821917808223,0.1
1484,2017-12-17,0.0,5.0,2.6205479452054794,5.630593607305936,-0.7264840182648404,-0.5
1485,2017-12-18,3.5,5.0,2.6753424657534244,5.689954337899543,-0.6748858447488586,-4.7
1486,2017-12-19,0.2,3.0,2.73013698630137,5.74931506849315,-0.6232876712328768,0.4
1487,2017-12-20,3.6,3.0,2.7849315068493152,5.808675799086758,-0.5716894977168949,-0.4
1488,2017-12-21,0.0,0.0,2.83972602739726,5.868036529680365,-0.5200913242009135,2.0
1489,2017-12-22,0.0,0.0,2.894520547945205,5.927397260273972,-0.4684931506849317,-3.5
1490,2017-12-23,7.6,0.0,2.9493150684931506,5.986757990867579,-0.41689497716894985,-5.6
1491,2017-12-24,0.0,0.0,3.004109589041096,6.046118721461188,-0.365296803652968,-2.6
1492,2017-12-25,5.9,0.0,3.058904109589041,6.105479452054794,-0.3136986301369866,-5.9
1493,2017-12-26,7.8,0.0,3.113698630136986,6.164840182648401,-0.2621004566210048,0.2
1494,2017-12-27,1.1,0.0,3.1684931506849314,6.224200913242009,-0.21050228310502295,-0.1
1495,2017-12-28,3.7,0.0,3.223287671232877,6.2835616438356166,-0.1589041095890411,0.8
1496,2017-12-29,7.8,0.0,3.278082191780822,6.342922374429223,-0.10730593607305972,1.7
1497,2017-12-30,4.1,0.0,3.332876712328767,6.40228310502283,-0.05570776255707788,0.9
1498,2017-12-31,3.2,0.0,3.3876712328767122,6.461643835616439,-0.00410958904109604,-0.5
1499,2018-01-01,5.3,2.0,3.4424657534246577,6.5210045662100455,0.0474885844748858,-0.4
1500,2018-01-02,0.1,0.0,3.4972602739726026,6.580365296803652,0.09908675799086719,0.0
1501,2018-01-03,1.0,0.0,3.5520547945205476,6.63972602739726,0.15068493150684903,3.1
1502,2018-01-04,3.2,0.0,3.606849315068493,6.699086757990868,0.20228310502283087,1.2
1503,2018-01-05,4.6,0.0,3.6616438356164385,6.7584474885844745,0.2538812785388127,2.4
1504,2018-01-06,0.6,0.0,3.7164383561643834,6.817808219178081,0.30547945205479454,2.3
1505,2018-01-07,0.1,0.0,3.7712328767123284,6.877168949771689,0.35707762557077594,-5.7
1506,2018-01-08,0.0,0.0,3.826027397260274,6.936529680365297,0.4086757990867578,-2.8
1507,2018-01-09,0.0,0.0,3.8808219178082193,6.9958904109589035,0.4602739726027396,-3.4
1508,2018-01-10,0.0,0.0,3.9356164383561643,7.05525114155251,0.5118721461187214,-6.2
1509,2018-01-11,0.0,0.0,3.9904109589041092,7.114611872146119,0.5634703196347028,-8.8
1510,2018-01-12,0.0,0.0,4.045205479452054,7.173972602739726,0.6150684931506847,-6.2
1511,2018-01-13,0.0,0.0,4.1,7.2333333333333325,0.6666666666666665,-3.3
1512,2018-01-14,0.0,0.0,4.154794520547945,7.292694063926941,0.7182648401826484,-7.2
1513,2018-01-15,0.0,0.0,4.20958904109589,7.352054794520548,0.7698630136986298,-6.5
1514,2018-01-16,0.0,0.0,4.264383561643835,7.411415525114155,0.8214611872146116,-7.8
1515,2018-01-17,5.0,0.0,4.3191780821917805,7.4707762557077615,0.8730593607305934,-6.9
1516,2018-01-18,2.7,9.0,4.373972602739725,7.53013698630137,0.9246575342465753,-6.75
1517,2018-01-19,0.0,12.0,4.42876712328767,7.589497716894977,0.9762557077625567,-6.6
1518,2018-01-20,0.0,10.0,4.483561643835616,7.648858447488584,1.027853881278539,-3.3
1519,2018-01-21,0.9,9.0,4.538356164383561,7.708219178082192,1.0794520547945203,-6.6
1520,2018-01-22,0.2,9.0,4.593150684931507,7.767579908675799,1.1310502283105017,-14.7
1521,2018-01-23,4.3,8.0,4.647945205479451,7.826940639269406,1.182648401826484,-13.9
1522,2018-01-24,20.8,10.0,4.702739726027397,7.886301369863013,1.2342465753424654,-3.8
1523,2018-01-25,1.5,7.0,4.757534246575342,7.945662100456621,1.2858447488584477,-0.3
1524,2018-01-26,0.2,0.0,4.812328767123287,8.005022831050228,1.337442922374429,0.7
1525,2018-01-27,0.4,0.0,4.867123287671232,8.064383561643835,1.3890410958904105,1.2
1526,2018-01-28,2.1,0.0,4.9219178082191775,8.123744292237443,1.4406392694063928,-3.6
1527,2018-01-29,0.3,0.0,4.976712328767123,8.18310502283105,1.4922374429223741,-0.4
1528,2018-01-30,0.7,0.0,5.031506849315068,8.242465753424657,1.5438356164383555,-2.5
1529,2018-01-31,3.8,0.0,5.086301369863013,8.301826484018264,1.5954337899543378,-6.0
1530,2018-02-01,23.9,5.0,5.141095890410958,8.361187214611872,1.6470319634703192,-3.0
1531,2018-02-02,0.0,21.0,5.195890410958904,8.42054794520548,1.6986301369863015,-0.5
1532,2018-02-03,0.0,16.0,5.250684931506848,8.479908675799086,1.750228310502283,-7.0
1533,2018-02-04,0.0,15.0,5.305479452054794,8.539269406392693,1.8018264840182643,-13.5
1534,2018-02-05,1.0,15.0,5.360273972602739,8.598630136986301,1.8534246575342466,-11.4
1535,2018-02-06,3.8,17.0,5.4150684931506845,8.657990867579908,1.905022831050228,-11.1
1536,2018-02-07,1.7,23.0,5.46986301369863,8.717351598173515,1.9566210045662102,-10.5
1537,2018-02-08,0.5,24.0,5.5246575342465745,8.776712328767124,2.0082191780821916,-16.6
1538,2018-02-09,0.0,23.0,5.57945205479452,8.83607305936073,2.059817351598173,-7.6
1539,2018-02-10,0.3,22.0,5.634246575342465,8.895433789954337,2.1114155251141553,-5.7
1540,2018-02-11,0.5,22.0,5.68904109589041,8.954794520547944,2.1630136986301367,-8.6
1541,2018-02-12,7.0,22.0,5.743835616438355,9.014155251141553,2.214611872146118,-3.8
1542,2018-02-13,0.0,27.0,5.798630136986301,9.07351598173516,2.2662100456621004,-2.1
1543,2018-02-14,0.0,26.0,5.853424657534246,9.132876712328766,2.3178082191780818,-0.9
1544,2018-02-15,0.4,24.0,5.9082191780821915,9.192237442922375,2.369406392694064,-6.8
1545,2018-02-16,0.0,25.0,5.963013698630136,9.251598173515982,2.4210045662100454,-8.9
1546,2018-02-17,0.0,25.0,6.0178082191780815,9.310958904109588,2.472602739726027,-5.8
1547,2018-02-18,0.0,24.0,6.072602739726027,9.370319634703195,2.524200913242009,-16.5
1548,2018-02-19,0.0,25.0,6.1273972602739715,9.429680365296804,2.5757990867579905,-15.2
1549,2018-02-20,0.0,24.0,6.182191780821917,9.48904109589041,2.627397260273972,-15.8
1550,2018-02-21,0.0,24.0,6.236986301369862,9.548401826484017,2.678995433789954,-19.3
1551,2018-02-22,0.0,24.0,6.291780821917808,9.607762557077626,2.7305936073059356,-25.6
1552,2018-02-23,0.0,24.0,6.346575342465753,9.667123287671233,2.782191780821918,-24.2
1553,2018-02-24,0.0,24.0,6.401369863013698,9.72648401826484,2.8337899543378993,-17.5
1554,2018-02-25,0.4,24.0,6.456164383561643,9.785844748858446,2.8853881278538807,-17.2
1555,2018-02-26,0.0,25.0,6.5109589041095886,9.845205479452055,2.936986301369863,-10.8
1556,2018-02-27,0.0,25.0,6.565753424657533,9.904566210045662,2.9885844748858443,-19.0
1557,2018-02-28,0.0,25.0,6.6205479452054785,9.963926940639269,3.0401826484018266,-21.9
1558,2018-03-01,0.0,25.0,6.675342465753424,10.023287671232877,3.091780821917808,-22.4
1559,2018-03-02,0.0,25.0,6.730136986301369,10.082648401826484,3.1433789954337894,-21.4
1560,2018-03-03,0.0,25.0,6.784931506849315,10.14200913242009,3.1949771689497717,-16.3
1561,2018-03-04,0.0,25.0,6.839726027397259,10.201369863013698,3.246575342465753,-18.9
1562,2018-03-05,0.0,25.0,6.894520547945205,10.260730593607306,3.2981735159817345,-19.7
1563,2018-03-06,0.0,25.0,6.94931506849315,10.320091324200913,3.3497716894977168,-7.8
1564,2018-03-07,0.0,25.0,7.004109589041095,10.37945205479452,3.401369863013698,-11.1
1565,2018-03-08,5.0,25.0,7.05890410958904,10.438812785388127,3.4529680365296804,-9.5
1566,2018-03-09,1.1,29.0,7.113698630136986,10.498173515981735,3.504566210045662,-3.1
1567,2018-03-10,0.6,29.0,7.168493150684931,10.557534246575342,3.556164383561643,-0.4
1568,2018-03-11,0.0,29.0,7.223287671232876,10.616894977168949,3.6077625570776255,-0.5
1569,2018-03-12,7.3,27.0,7.278082191780821,10.676255707762557,3.659360730593607,-5.8
1570,2018-03-13,8.1,26.0,7.332876712328766,10.735616438356164,3.710958904109589,0.0
1571,2018-03-14,0.0,19.0,7.387671232876712,10.79497716894977,3.7625570776255706,-1.8
1572,2018-03-15,0.0,18.0,7.442465753424656,10.854337899543378,3.814155251141552,-11.0
1573,2018-03-16,0.0,19.0,7.497260273972602,10.913698630136986,3.8657534246575342,-13.6
1574,2018-03-17,0.0,19.0,7.552054794520547,10.973059360730593,3.9173515981735156,-12.5
1575,2018-03-18,0.0,19.0,7.606849315068493,11.032420091324202,3.968949771689497,-9.3
